2.437653,-9.165968,0.43549,-0.762399
2.424921,-9.153318,0.435586,0.429345
2.452507,-9.160908,0.435346,-0.461153
2.462056,-9.182414,0.435059,-0.02087
2.449324,-9.177354,0.435299,0.697487
2.449324,-9.176089,0.435107,-0.884884
2.449324,-9.181149,0.43573,-0.252598
2.435531,-9.150787,0.435874,0.243962
2.427043,-9.165968,0.43573,-0.689571
2.429165,-9.159643,0.436593,-0.341978
2.453568,-9.19127,0.436017,-0.527361
2.366567,-9.162173,0.435538,1.621089
2.451446,-9.18621,0.436736,-0.097009
2.444019,-9.164703,0.436449,-0.183079
2.473727,-9.212776,0.435634,0.161202
2.42386,-9.171029,0.43712,0.22741
2.697597,-9.454406,0.42787,-11.501338
2.449324,-9.184945,0.436593,0.184375
2.44508,-9.192535,0.437024,-0.623363
2.465239,-9.197595,0.435778,-0.957713
2.448263,-9.195065,0.437168,0.088374
2.417494,-9.184945,0.437791,-8.204179
2.444019,-9.178619,0.438174,0.492242
2.460995,-9.203921,0.436593,0.591554
2.481154,-9.211511,0.435874,-1.172889
2.458873,-9.200126,0.437072,0.018855
2.528899,-9.302597,0.434004,-4.98647
2.460995,-9.200126,0.436976,-0.795503
2.452507,-9.1938,0.438174,0.111546
2.464178,-9.212776,0.436832,-0.447911
2.458873,-9.207716,0.437407,0.538588
2.469483,-9.222897,0.437791,-1.609862
2.471605,-9.219102,0.437216,-0.732606
2.465239,-9.222897,0.437264,0.363137
2.449324,-9.219102,0.438126,-0.712743
2.4663,-9.214041,0.437551,-0.335358
2.481154,-9.249464,0.436928,1.498604
2.456751,-9.212776,0.438126,-0.530671
2.480093,-9.226692,0.438318,0.396241
2.460995,-9.211511,0.438222,-0.722675
2.484337,-9.243138,0.437695,-0.424738
2.4663,-9.216572,0.438989,-1.037163
2.472666,-9.217837,0.438749,-0.375082
2.463117,-9.233018,0.437982,0.277066
2.473727,-9.235548,0.438606,0.300239
2.474788,-9.246933,0.437982,-0.255908
2.48752,-9.250729,0.438749,0.373068
2.474788,-9.234283,0.43851,-0.537292
2.480093,-9.244403,0.438941,-0.153286
2.479032,-9.230487,0.438797,0.346585
2.47691,-9.239343,0.439181,-0.676329
2.485398,-9.236813,0.438558,0.121478
2.483276,-9.253259,0.438989,-0.18639
2.480093,-9.240608,0.438653,-0.68626
2.492825,-9.262114,0.43851,0.078442
2.494947,-9.264645,0.439085,-0.401566
2.500252,-9.279826,0.438414,-0.706123
2.472666,-9.255789,0.439708,0.22079
2.400518,-9.176089,0.440043,-0.881574
2.492825,-9.2735,0.439037,-0.418118
2.499191,-9.27097,0.439468,-0.090388
2.49813,-9.263379,0.439037,-1.205993
2.486459,-9.257054,0.439708,-0.010938
2.693353,-9.465792,0.434148,-8.091626
2.492825,-9.259584,0.439277,-0.007628
2.489642,-9.27856,0.439852,0.594865
2.50874,-9.287416,0.439612,-0.792193
2.483276,-9.267175,0.440043,0.323412
2.50874,-9.305127,0.438414,-9.435648
2.500252,-9.27856,0.439948,-0.76902
2.479032,-9.257054,0.441002,0.588244
2.50874,-9.282356,0.440187,-0.904747
2.497069,-9.284886,0.440666,-0.077146
2.484337,-9.26844,0.440571,-9.564754
2.515106,-9.302597,0.440331,-0.947782
2.499191,-9.292476,0.440091,0.124788
2.491764,-9.282356,0.441002,-0.573706
2.507679,-9.297537,0.440619,-0.047353
2.505557,-9.286151,0.441913,-0.921299
2.505557,-9.289946,0.440714,-0.947782
2.505557,-9.292476,0.440906,0.38962
2.515106,-9.303862,0.440283,-0.302254
2.515106,-9.312718,0.440523,0.111546
2.520411,-9.325368,0.439995,1.405913
2.502374,-9.308922,0.441194,-0.239356
2.506618,-9.313983,0.441337,0.31017
2.514045,-9.305127,0.441337,0.439276
2.524655,-9.322838,0.440619,-0.676329
2.505557,-9.302597,0.441721,-0.620052
2.511923,-9.311452,0.441242,0.197617
2.527838,-9.319043,0.440954,-0.699502
2.522533,-9.319043,0.440619,0.80011
2.52996,-9.340549,0.441529,-0.27577
2.524655,-9.331694,0.440714,-0.722675
2.503435,-9.297537,0.442392,0.217479
2.320944,-9.120426,0.447281,0.382999
2.511923,-9.312718,0.442008,-0.053974
2.541631,-9.334224,0.441769,0.032097
2.493886,-9.303862,0.443111,-0.252598
2.522533,-9.320308,0.441673,0.396241
2.60529,-9.407599,0.440619,-9.508477
2.517228,-9.327899,0.441913,-0.27246
2.54057,-9.367116,0.441481,-0.070526
2.525716,-9.344345,0.442296,-1.093439
2.525716,-9.338019,0.4422,0.369758
2.52996,-9.327899,0.442104,-6.128558
2.531021,-9.338019,0.442536,-0.242666
2.533143,-9.336754,0.442823,0.55845
2.545875,-9.369646,0.442008,-0.835228
2.531021,-9.35573,0.441817,0.234031
2.536326,-9.340549,0.44244,-5.628688
2.535265,-9.349405,0.442727,-0.772331
2.52996,-9.362056,0.442488,0.412793
2.536326,-9.35573,0.442775,-0.669708
2.546936,-9.368381,0.442919,-0.348599
2.521472,-9.343079,0.443494,-0.116871
2.541631,-9.363321,0.443063,-0.994127
2.546936,-9.364586,0.442632,0.028786
2.533143,-9.3532,0.443686,-0.289012
2.537387,-9.370911,0.443398,-0.143354
2.536326,-9.378502,0.443255,0.416103
2.536326,-9.364586,0.443255,-0.563775
2.545875,-9.374706,0.443015,-0.27246
2.55118,-9.389887,0.443542,-0.381703
2.545875,-9.388622,0.443207,-0.596879
2.54057,-9.35573,0.444261,-0.659777
2.550119,-9.384827,0.443111,-0.044042
2.556485,-9.386092,0.44335,0.002303
2.542692,-9.381032,0.444501,0.359826
2.557546,-9.402538,0.443207,-0.368462
2.544814,-9.392418,0.443638,0.601486
2.558607,-9.388622,0.444021,-0.580327
2.55118,-9.393683,0.443302,-0.646535
2.535265,-9.375972,0.444692,0.157892
2.569217,-9.396213,0.443446,-0.232735
2.557546,-9.401273,0.443686,-0.249287
2.557546,-9.396213,0.444357,0.167823
2.557546,-9.398743,0.444405,-0.514119
2.571339,-9.406333,0.443973,-0.176458
2.541631,-9.391152,0.444836,0.081753
2.541631,-9.386092,0.444549,-0.527361
2.556485,-9.402538,0.444549,0.260514
2.673194,-9.526516,0.443111,-3.695414
2.568156,-9.42784,0.444453,-0.692881
2.567095,-9.416454,0.444165,0.065201
2.552241,-9.408864,0.44474,-0.656467
2.549058,-9.391152,0.445507,0.263825
2.39097,-9.254524,0.450875,-6.439736
2.570278,-9.426575,0.444357,-0.484326
2.575583,-9.416454,0.445172,0.174444
2.570278,-9.439225,0.444405,-1.149716
2.570278,-9.429105,0.445124,-0.113561
2.573461,-9.436695,0.444165,-14.262212
2.563912,-9.412659,0.445315,-0.643225
2.575583,-9.42531,0.44522,0.780247
2.583009,-9.434165,0.444884,-0.034111
2.579827,-9.43037,0.445363,-0.285702
2.554363,-9.383562,0.447137,-5.221509
2.576644,-9.441756,0.445411,-0.788883
2.575583,-9.431635,0.445603,-0.216183
2.566034,-9.43543,0.44613,-0.444601
2.564973,-9.421514,0.445891,-0.206252
2.620144,-9.493624,0.44359,2.226892
2.569217,-9.439225,0.446418,-0.113561
2.593619,-9.467057,0.444692,0.171134
2.591497,-9.453141,0.44613,-0.35191
2.589375,-9.456937,0.445507,-0.987507
2.558607,-9.43037,0.446993,-0.818676
2.580888,-9.450611,0.446466,-0.626673
2.583009,-9.458202,0.445986,-0.183079
2.593619,-9.453141,0.446849,0.518726
2.597863,-9.478443,0.445651,-0.537292
2.597863,-9.483503,0.444788,-0.289012
2.587253,-9.455672,0.44637,0.253894
2.588314,-9.523986,0.446562,-0.133423
2.583009,-9.460732,0.446562,0.382999
2.591497,-9.459467,0.446705,-0.457842
2.591497,-9.478443,0.446274,-0.222804
2.586192,-9.454406,0.446897,0.277066
2.64773,-9.530311,0.446466,-3.589481
2.592558,-9.478443,0.446849,-0.004318
2.568156,-9.436695,0.448287,0.485622
2.614839,-9.493624,0.446274,-0.484326
2.596802,-9.477178,0.447281,0.190996
2.533143,-9.422779,0.44915,-9.458821
2.593619,-9.501214,0.447328,-0.68626
2.612717,-9.480973,0.446418,-0.149975
2.604229,-9.494889,0.447376,-1.308615
2.590436,-9.478443,0.447904,0.018855
2.656218,-9.566998,0.443782,-8.968882
2.619083,-9.487298,0.447233,-0.202942
2.6159,-9.499949,0.447856,0.320102
2.624388,-9.520191,0.446274,-0.484326
2.608473,-9.50501,0.447328,-0.19301
2.581949,-9.461997,0.448862,-3.675552
2.613778,-9.497419,0.447616,-0.596879
2.613778,-9.499949,0.44776,0.442586
2.616961,-9.506275,0.447808,-0.212873
2.623327,-9.513865,0.446993,-0.335358
2.629693,-9.530311,0.446753,1.174185
2.618022,-9.5126,0.447424,-0.219494
2.622266,-9.511335,0.448143,0.445897
2.610595,-9.506275,0.448143,0.217479
2.610595,-9.520191,0.447999,-0.457842
2.618022,-9.520191,0.447999,-1.546964
2.62651,-9.541697,0.447999,-0.484326
2.625449,-9.525251,0.447999,-0.878263
2.620144,-9.522721,0.448431,-0.35191
2.609534,-9.521456,0.448335,-0.788883
2.641364,-9.540432,0.447951,0.55845
2.612717,-9.532841,0.448575,0.38962
2.643486,-9.548022,0.448047,-0.292322
2.636059,-9.526516,0.447999,-0.126802
2.636059,-9.536637,0.448814,-0.540602
2.627571,-9.548022,0.447904,-0.401566
2.620144,-9.534106,0.44915,0.214169
2.621205,-9.535371,0.449293,-0.709433
2.630754,-9.546757,0.448527,-0.120182
2.619083,-9.523986,0.44915,-0.083767
2.643486,-9.550552,0.448431,-1.576758
2.659401,-9.573324,0.447664,0.396241
2.640303,-9.574589,0.449485,-0.663087
2.644547,-9.550552,0.448814,-0.289012
2.616961,-9.542962,0.449773,0.018855
2.630754,-9.553083,0.449102,-0.563775
2.640303,-9.541697,0.449581,0.416103
2.853563,-9.745375,0.442584,-2.109732
2.639242,-9.573324,0.449485,-0.345289
2.638181,-9.555613,0.449917,0.346585
2.640303,-9.570794,0.449341,-0.666398
2.633937,-9.565733,0.449917,0.396241
2.643486,-9.566998,0.447376,-7.015746
2.649852,-9.578384,0.449293,-0.577017
2.642425,-9.580914,0.4503,0.379689
2.651974,-9.564468,0.44915,-0.927919
2.650913,-9.580914,0.449773,0.22079
2.65834,-9.577119,0.450731,-12.289213
2.661523,-9.578384,0.449629,-0.838539
2.62651,-9.555613,0.450444,0.671004
2.661523,-9.58977,0.449773,-0.411497
2.667889,-9.59483,0.449437,-0.788883
2.666828,-9.611276,0.450012,-1.705863
2.645608,-9.582179,0.45054,-0.974265
2.662584,-9.5923,0.449629,0.108236
2.651974,-9.578384,0.451306,-0.232735
2.655157,-9.591035,0.450635,0.025476
2.663645,-9.601156,0.449389,0.611417
2.653035,-9.599891,0.450875,-0.497567
2.65834,-9.59736,0.450396,-0.140044
2.667889,-9.604951,0.450779,-0.279081
2.663645,-9.593565,0.45054,-0.937851
2.642425,-9.570794,0.45193,-0.613431
2.672133,-9.59736,0.450492,0.14134
2.666828,-9.604951,0.450875,-0.057284
2.667889,-9.603686,0.450396,0.353206
2.682743,-9.642903,0.450252,-0.044042
2.677438,-9.632783,0.451115,0.38631
2.664706,-9.604951,0.451019,0.2241
2.595741,-9.527781,0.454566,-0.289012
2.65834,-9.588505,0.452073,0.05858
2.659401,-9.627722,0.450971,-0.212873
2.671072,-9.610011,0.45169,-0.567086
2.674255,-9.621397,0.451211,0.30686
2.890698,-9.799773,0.443973,-4.549497
2.678499,-9.628987,0.45169,0.005614
2.685926,-9.625192,0.451546,0.416103
2.673194,-9.606216,0.45193,-0.76571
2.684865,-9.641638,0.451834,0.339964
2.67956,-9.640373,0.450012,-7.770517
2.675316,-9.642903,0.452121,-0.530671
2.686987,-9.647964,0.451642,0.035407
2.682743,-9.645433,0.451402,-0.904747
2.695475,-9.644168,0.451354,0.445897
2.710329,-9.655554,0.451642,-9.796482
2.685926,-9.665675,0.451738,-0.68626
2.698658,-9.660614,0.451977,0.270446
2.688048,-9.646698,0.451738,-0.845159
2.691231,-9.656819,0.452169,-0.484326
2.650913,-9.625192,0.453751,-0.497567
2.692292,-9.660614,0.452888,-0.51743
2.694414,-9.659349,0.451834,0.320102
2.683804,-9.640373,0.453415,-0.795503
2.691231,-9.672,0.451834,-0.583638
2.699719,-9.665675,0.451642,-0.659777
2.684865,-9.659349,0.452553,-0.977575
2.69017,-9.660614,0.452792,-0.133423
2.684865,-9.660614,0.452888,-0.017559
2.678499,-9.653024,0.453319,-0.140044
2.677438,-9.646698,0.453463,-0.183079
2.698658,-9.66441,0.453415,-0.818676
2.693353,-9.668205,0.453176,-0.209562
2.707146,-9.690976,0.4526,-0.173148
2.695475,-9.680856,0.452984,-0.914678
2.710329,-9.685916,0.452984,1.117908
2.701841,-9.683386,0.45308,0.101615
2.706085,-9.679591,0.453319,-0.583638
2.720939,-9.689711,0.453032,0.048649
2.708207,-9.688446,0.453032,-0.474394
2.705024,-9.684651,0.453655,-1.149716
2.693353,-9.67453,0.454182,0.177754
2.701841,-9.687181,0.452888,-0.010938
2.710329,-9.689711,0.454278,0.419414
2.714573,-9.703627,0.453224,-0.146665
2.710329,-9.717543,0.453271,-0.613431
2.702902,-9.688446,0.454182,-0.10363
2.720939,-9.658084,0.452984,-1.090129
2.712451,-9.701097,0.453751,-0.060594
2.692292,-9.694771,0.455237,0.197617
2.71139,-9.689711,0.454038,-0.295633
2.696536,-9.685916,0.455093,0.780247
2.538448,-9.563203,0.459358,4.236305
2.722,-9.701097,0.45423,-0.037422
2.728366,-9.726398,0.453942,-0.385014
2.722,-9.715013,0.45399,-0.76571
2.722,-9.720073,0.454518,0.525346
2.697597,-9.685916,0.456003,-16.06307
2.713512,-9.713748,0.455045,-0.232735
2.71139,-9.702362,0.454709,0.131409
2.729427,-9.736519,0.454134,-0.573706
2.738976,-9.732724,0.454566,0.346585
2.66895,-9.668205,0.457489,-10.210282
2.725183,-9.730194,0.454997,-0.537292
2.722,-9.726398,0.455093,0.538588
2.73261,-9.723868,0.455093,-0.742537
2.735793,-9.730194,0.454853,-0.070526
2.771866,-9.801038,0.452553,-0.673019
2.728366,-9.741579,0.454901,-0.924609
2.731549,-9.732724,0.455237,0.217479
2.736854,-9.742844,0.454805,-0.206252
2.74322,-9.752965,0.454805,0.032097
2.709268,-9.718808,0.456818,-2.301735
2.744281,-9.740314,0.455284,-0.428049
2.742159,-9.764351,0.455332,-0.153286
2.744281,-9.75423,0.455045,-0.421428
2.740037,-9.74664,0.455284,-0.818676
2.734732,-9.766881,0.455908,0.505484
2.725183,-9.742844,0.456051,-0.368462
2.750647,-9.75676,0.456099,0.445897
2.740037,-9.765616,0.455764,0.528657
2.746403,-9.761821,0.455812,-0.616742
2.748525,-9.771941,0.45538,0.429345
2.727305,-9.7517,0.456387,-0.050663
2.854624,-9.866822,0.451642,-2.113043
2.738976,-9.755495,0.456674,-0.034111
2.736854,-9.760556,0.456435,-0.014249
2.762318,-9.788387,0.454997,-0.778951
2.737915,-9.745375,0.45677,0.05527
2.641364,-9.709952,0.460077,0.975561
2.733671,-9.763086,0.45677,-0.097009
2.762318,-9.788387,0.456387,0.028786
2.755952,-9.782062,0.456339,-0.457842
2.742159,-9.775737,0.457297,0.167823
2.75383,-9.784592,0.456818,-13.729238
2.766562,-9.792183,0.456243,-0.229425
2.757013,-9.792183,0.456579,-0.19301
2.754891,-9.782062,0.456147,-1.0173
2.748525,-9.783327,0.457106,0.240652
2.723061,-9.739049,0.459454,-6.068971
2.759135,-9.779532,0.457489,-0.060594
2.75383,-9.788387,0.457249,0.38631
2.782476,-9.797243,0.456914,-0.653156
2.765501,-9.784592,0.457537,0.22079
2.800513,-9.850376,0.454997,-0.140044
2.770805,-9.811159,0.457106,-0.636604
2.748525,-9.785857,0.458016,0.277066
2.766562,-9.803568,0.45701,-0.68295
2.762318,-9.799773,0.458016,0.429345
2.773988,-9.799773,0.457729,-2.08987
2.787781,-9.83393,0.456243,-0.616742
2.782476,-9.825075,0.457297,0.174444
2.769744,-9.801038,0.457777,-0.868332
2.769744,-9.835195,0.457154,-0.328737
2.779293,-9.835195,0.457249,0.892801
2.750647,-9.802303,0.458016,-0.60019
2.768684,-9.818749,0.457968,-0.053974
2.772927,-9.821279,0.458208,-0.84847
2.76444,-9.813689,0.458208,-0.60681
2.782476,-9.83646,0.457633,0.181065
2.773988,-9.835195,0.458256,-0.666398
2.765501,-9.811159,0.458831,0.366447
2.777171,-9.82381,0.458448,-0.209562
2.783537,-9.82887,0.458208,-0.35191
2.784598,-9.837725,0.458448,-0.421428
2.792025,-9.844051,0.457968,-0.76902
2.781415,-9.842786,0.458496,-0.047353
2.775049,-9.822544,0.458544,-0.044042
2.77611,-9.844051,0.458544,-0.444601
2.779293,-9.847846,0.458448,0.485622
2.799452,-9.857967,0.458112,0.164513
2.899186,-9.940197,0.455093,-0.533982
2.77611,-9.844051,0.459502,0.005614
2.777171,-9.845316,0.459262,-0.580327
2.795208,-9.856702,0.459215,-0.414807
2.783537,-9.83899,0.45931,0.174444
2.512984,-9.588505,0.468848,4.60376
2.793086,-9.864292,0.459262,-0.159906
2.794147,-9.866822,0.459023,-0.070526
2.796269,-9.857967,0.459119,-0.583638
2.80794,-9.866822,0.459454,0.124788
2.904491,-9.964233,0.457297,-16.678804
2.788842,-9.869352,0.460173,0.339964
2.800513,-9.861762,0.459406,0.538588
2.802635,-9.875678,0.459119,-1.106681
2.800513,-9.880738,0.45979,0.128098
2.783537,-9.861762,0.461084,-8.462391
2.795208,-9.871883,0.459646,-0.623363
2.788842,-9.878208,0.460748,0.498863
2.780354,-9.854171,0.460604,-0.408186
2.785659,-9.868087,0.460748,0.80011
2.812184,-9.904775,0.458879,-2.824779
2.813245,-9.879473,0.460317,-0.729295
2.809001,-9.882003,0.460077,0.267135
2.803696,-9.895919,0.4607,-0.917988
2.812184,-9.887063,0.459838,0.081753
2.795208,-9.855437,0.461659,-2.215665
2.798391,-9.885798,0.460604,-0.414807
2.816428,-9.893389,0.460173,0.518726
2.819611,-9.895919,0.460844,-0.27246
2.823855,-9.90857,0.460077,-0.689571
2.822794,-9.917425,0.459838,0.833214
2.821733,-9.892124,0.46094,-0.481015
2.809001,-9.904775,0.460652,0.068511
2.81855,-9.899714,0.461323,-0.113561
2.825977,-9.919956,0.460652,-0.418118
2.805818,-9.912365,0.460988,0.505484
2.813245,-9.917425,0.46118,-0.533982
2.868417,-9.931341,0.462234,-0.414807
2.817489,-9.909835,0.461419,0.763695
2.840831,-9.945257,0.460748,-0.428049
2.820672,-9.912365,0.461419,-0.527361
2.831282,-9.932606,0.461371,-0.35853
2.645608,-9.731459,0.466548,-0.030801
2.841892,-9.928811,0.461563,-0.232735
2.821733,-9.91616,0.461036,-0.169838
2.825977,-9.928811,0.461851,-0.073836
2.821733,-9.927546,0.461803,0.64121
2.873722,-9.954113,0.461084,-11.43513
2.82916,-9.936402,0.461946,-0.196321
2.85038,-9.931341,0.461611,-0.014249
2.832343,-9.943992,0.462378,-1.139785
2.82916,-9.935136,0.462522,0.359826
2.811123,-9.907305,0.462378,-2.222286
2.832343,-9.935136,0.462282,-0.053974
2.845075,-9.951583,0.46209,0.767006
2.846136,-9.956643,0.461611,-0.961023
2.841892,-9.959173,0.462282,-0.087078
2.821733,-9.950317,0.462186,-2.493739
2.82916,-9.952848,0.462138,-0.27246
2.834465,-9.938932,0.463097,0.359826
2.851441,-9.962968,0.462042,-0.679639
2.847197,-9.956643,0.462713,-0.702812
2.82916,-9.940197,0.46324,-0.729295
2.848258,-9.968029,0.462857,-0.514119
2.842953,-9.951583,0.462953,-0.100319
2.835526,-9.949052,0.46348,0.740522
2.848258,-9.964233,0.462665,-0.113561
2.856746,-9.983209,0.462378,1.038458
2.851441,-9.970559,0.462665,-0.279081
2.859929,-9.992065,0.463145,-0.76902
2.847197,-9.959173,0.463816,-0.130113
2.847197,-9.964233,0.463528,-0.421428
2.835526,-9.950317,0.463768,-0.964334
2.846136,-9.966763,0.463911,0.502174
2.853563,-9.987005,0.462617,-0.381703
2.859929,-9.979414,0.463768,0.22741
2.869478,-9.9908,0.463049,0.098305
2.875844,-10.016102,0.463336,-0.798814
2.846136,-9.971824,0.464391,0.561761
2.862051,-9.98574,0.464151,-0.451222
2.8716,-10.000921,0.46324,-0.375082
2.854624,-9.974354,0.464774,0.416103
2.866295,-9.999656,0.46372,-0.795503
2.859929,-9.981944,0.464822,-0.149975
2.888576,-9.984475,0.464487,1.127839
2.866295,-10.000921,0.464582,0.002303
2.862051,-9.987005,0.464535,0.545209
2.869478,-10.002186,0.464678,-0.699502
2.873722,-10.005981,0.464103,-0.232735
2.719878,-9.851641,0.469615,0.13803
2.870539,-9.99839,0.464103,-0.719364
2.864173,-9.989535,0.465781,0.290308
2.859929,-9.981944,0.464774,0.042028
2.872661,-10.016102,0.464918,-0.017559
2.946931,-10.084416,0.46372,-13.302196
2.8716,-10.017367,0.465158,-0.322116
2.863112,-10.004716,0.465637,0.015545
2.869478,-9.99839,0.465397,0.118167
2.877966,-10.013571,0.464918,-0.494257
2.911918,-10.055319,0.463768,-4.360805
2.868417,-10.017367,0.465301,-0.067215
2.880088,-10.047729,0.464822,-0.835228
2.874783,-10.024957,0.465301,-0.35191
2.870539,-10.026222,0.466404,-0.43798
2.851441,-10.002186,0.466068,-4.582601
2.8716,-10.022427,0.466164,0.833214
2.877966,-10.033813,0.465637,-0.179769
2.886454,-10.054054,0.465349,-0.216183
2.883271,-10.038873,0.466068,-0.169838
2.8716,-10.028752,0.466835,-1.603241
2.877966,-10.026222,0.46602,-0.289012
2.89282,-10.050259,0.4665,-0.404876
2.889637,-10.052789,0.46511,-0.494257
2.887515,-10.042668,0.46626,0.512105
2.909796,-10.069235,0.465062,0.373068
2.881149,-10.052789,0.466308,-0.490946
2.888576,-10.057849,0.4665,0.498863
2.887515,-10.048994,0.46626,-0.636604
2.888576,-10.054054,0.466739,0.283687
2.883271,-10.041403,0.467218,-0.812055
2.906613,-10.07303,0.465733,-0.590258
2.901308,-10.035078,0.468273,0.498863
2.88221,-10.050259,0.467506,-0.120182
2.917223,-10.086946,0.466404,-0.060594
2.88221,-10.042668,0.467698,0.2241
2.89282,-10.061644,0.467266,-0.543913
2.738976,-9.888329,0.471676,0.157892
2.900247,-10.07303,0.467362,-0.447911
2.910857,-10.083151,0.467123,-0.633294
2.896003,-10.07303,0.46765,0.31017
2.90343,-10.080621,0.467123,-0.140044
2.919345,-10.080621,0.468129,-10.700221
2.890698,-10.061644,0.468273,0.445897
2.909796,-10.080621,0.467602,-0.471084
2.909796,-10.088211,0.467698,-0.10694
2.910857,-10.088211,0.467698,-0.279081
2.89282,-10.071765,0.467842,-1.401307
2.902369,-10.069235,0.469136,-0.030801
2.91404,-10.080621,0.467506,-0.315495
2.91404,-10.092006,0.467746,-0.739227
2.91404,-10.083151,0.467985,0.419414
2.891759,-10.076825,0.4688,-3.903969
2.921467,-10.114778,0.467985,-0.229425
2.906613,-10.090741,0.46904,0.237342
2.920406,-10.097067,0.468321,0.008924
2.918284,-10.092006,0.4688,0.263825
2.90343,-10.086946,0.468752,-0.047353
2.918284,-10.104657,0.468273,-0.533982
2.920406,-10.110982,0.468656,0.121478
2.943748,-10.129959,0.468704,-0.692881
2.927833,-10.104657,0.468513,0.098305
2.932077,-10.107187,0.468656,0.449207
2.941626,-10.124898,0.468273,-0.76571
2.919345,-10.100862,0.469615,0.432655
2.920406,-10.126163,0.468944,-0.76902
2.928894,-10.112248,0.469279,-0.881574
2.902369,-10.094536,0.470334,-0.341978
2.928894,-10.122368,0.469279,-0.365151
2.929955,-10.118573,0.469567,0.114857
2.932077,-10.118573,0.469663,0.184375
2.938443,-10.133754,0.469279,-0.84847
2.925711,-10.127429,0.469855,0.018855
2.92465,-10.146405,0.469902,-0.030801
2.926772,-10.135019,0.470046,-0.206252
2.928894,-10.127429,0.470238,0.465759
2.949053,-10.160321,0.469279,-0.113561
2.925711,-10.128694,0.469998,0.081753
2.964967,-10.189417,0.468177,0.002303
2.880088,-10.081886,0.471053,1.164254
